#,started on Fri,01-10-2013 01:37,,
,,,,
,126.9431215,"8,07,651",L1-icache-load-misses,-75.35%
,126.9431215,"1,89,175",dTLB-load-misses,-80.68%
,126.9431215,"11,528",dTLB-store-misses,-84.05%
,126.9431215,"3,261",iTLB-load-misses,-35.29%
,126.9431215,"8,703",LLC-load-misses,-29.96%
,126.9431215,"23,512",LLC-store-misses,-24.65%
,126.9431215,"2,33,175",branch-load-misses,-29.97%
,126.9431215,"23,21,70,349",cycles,-36.16%
,126.9431215,"28,83,55,660",instructions              #    1.24  insn per cycle,-46.80%
,127.0183224,"2,37,587",branch-misses,-78.72%
,127.0183224,"2,05,621",cache-misses,-84.04%
,127.0183224,"1,65,04,498",L1-dcache-load-misses,-82.09%
,127.0183224,"8,01,432",L1-icache-load-misses,-76.77%
,127.0183224,"1,74,128",dTLB-load-misses,-71.46%
,127.0183224,"10,881",dTLB-store-misses,-68.09%
,127.0183224,"2,757",iTLB-load-misses,-28.54%
,127.0183224,"24,200",LLC-load-misses,-33.86%
,127.0183224,"25,656",LLC-store-misses,-39.18%
,127.0183224,"2,47,474",branch-load-misses,-49.81%
,127.0183224,"23,07,43,689",cycles,-60.45%
,127.0183224,"27,47,94,700",instructions              #    1.19  insn per cycle,-71.08%
,127.0935264,"2,33,744",branch-misses,-57.45%
,127.0935264,"4,04,850",cache-misses,-68.09%
,127.0935264,"1,54,88,589",L1-dcache-load-misses,-68.09%
,127.0935264,"7,74,267",L1-icache-load-misses,-68.08%
,127.0935264,"1,61,022",dTLB-load-misses,-72.15%
,127.0935264,"12,340",dTLB-store-misses,-77.48%
,127.0935264,"2,039",iTLB-load-misses,-42.55%
,127.0935264,"26,012",LLC-load-misses,-38.49%
,127.0935264,"53,561",LLC-store-misses,-33.17%
,127.0935264,"2,28,230",branch-load-misses,-38.49%
,127.0935264,"23,14,70,531",cycles,-43.81%
,127.0935264,"33,06,94,870",instructions              #    1.43  insn per cycle,-49.13%
,127.1687257,"2,26,516",branch-misses,-73.22%
,127.1687257,"3,41,714",cache-misses,-83.86%
,127.1687257,"1,59,51,236",L1-dcache-load-misses,-84.04%
,127.1687257,"8,00,412",L1-icache-load-misses,-84.04%
,127.1687257,"1,69,622",dTLB-load-misses,-79.98%
,127.1687257,"12,410",dTLB-store-misses,-74.66%
,127.1687257,"4,968",iTLB-load-misses,-21.27%
,127.1687257,"10,627",LLC-load-misses,-25.34%
,127.1687257,"50,575",LLC-store-misses,-30.66%
,127.1687257,"2,40,187",branch-load-misses,-41.29%
,127.1687257,"23,14,72,187",cycles,-51.93%
,127.1687257,"31,70,43,181",instructions              #    1.37  insn per cycle,-62.56%
,127.2438977,"2,39,673",branch-misses,-62.93%
,127.2438977,"2,89,924",cache-misses,-68.25%
,127.2438977,"1,57,97,453",L1-dcache-load-misses,-68.06%
,127.2438977,"6,81,931",L1-icache-load-misses,-68.07%
,127.2438977,"1,89,908",dTLB-load-misses,-68.08%
,127.2438977,"11,482",dTLB-store-misses,-68.99%
,127.2438977,"3,670",iTLB-load-misses,-42.58%
,127.2438977,"11,376",LLC-load-misses,-42.57%
,127.2438977,"39,356",LLC-store-misses,-41.66%
,127.2438977,"2,40,197",branch-load-misses,-46.98%
,127.2438977,"23,11,98,202",cycles,-52.30%
,127.2438977,"30,67,35,351",instructions              #    1.33  insn per cycle,-57.62%
,127.3190939,"2,19,981",branch-misses,-64.75%
,127.3190939,"4,49,663",cache-misses,-75.39%
,127.3190939,"1,57,01,210",L1-dcache-load-misses,-80.71%
,127.3190939,"7,66,013",L1-icache-load-misses,-84.04%
,127.3190939,"1,79,225",dTLB-load-misses,-84.04%
,127.3190939,"10,978",dTLB-store-misses,-83.13%
,127.3190939,"2,201",iTLB-load-misses,-24.62%
,127.3190939,"10,596",LLC-load-misses,-21.28%
,127.3190939,"1,58,281",LLC-store-misses,-22.19%
,127.3190939,"2,11,634",branch-load-misses,-32.83%
,127.3190939,"23,22,01,089",cycles,-43.47%
,127.3190939,"34,07,91,995",instructions              #    1.47  insn per cycle,-54.10%
,127.3942975,"2,39,505",branch-misses,-71.41%
,127.3942975,"3,87,596",cache-misses,-76.73%
,127.3942975,"1,58,81,213",L1-dcache-load-misses,-71.41%
,127.3942975,"7,73,011",L1-icache-load-misses,-68.08%
,127.3942975,"1,63,654",dTLB-load-misses,-68.08%
,127.3942975,"10,937",dTLB-store-misses,-68.09%
,127.3942975,"3,264",iTLB-load-misses,-39.21%
,127.3942975,"27,288",LLC-load-misses,-42.56%
,127.3942975,"32,208",LLC-store-misses,-42.55%
,127.3942975,"2,41,897",branch-load-misses,-53.19%
,127.3942975,"23,11,73,704",cycles,-60.79%
,127.3942975,"28,58,27,009",instructions              #    1.24  insn per cycle,-66.11%
,127.4694903,"2,45,616",branch-misses,-57.44%
,127.4694903,"1,59,175",cache-misses,-68.08%
,127.4694903,"1,65,62,686",L1-dcache-load-misses,-72.20%
,127.4694903,"8,10,563",L1-icache-load-misses,-77.52%
,127.4694903,"2,03,376",dTLB-load-misses,-82.84%
,127.4694903,"11,413",dTLB-store-misses,-84.04%
,127.4694903,"2,828",iTLB-load-misses,-33.12%
,127.4694903,"22,257",LLC-load-misses,-27.80%
,127.4694903,"29,799",LLC-store-misses,-22.48%
,127.4694903,"2,55,711",branch-load-misses,-27.80%
,127.4694903,"23,10,49,899",cycles,-36.16%
,127.4694903,"28,10,39,142",instructions              #    1.22  insn per cycle,-46.80%
,127.5446887,"2,35,666",branch-misses,-78.72%
,127.5446887,"2,27,347",cache-misses,-84.04%
,127.5446887,"1,60,97,622",L1-dcache-load-misses,-79.92%
,127.5446887,"7,00,441",L1-icache-load-misses,-74.60%
,127.5446887,"1,79,181",dTLB-load-misses,-69.29%
,127.5446887,"10,311",dTLB-store-misses,-68.10%
,127.5446887,"2,432",iTLB-load-misses,-30.71%
,127.5446887,"12,654",LLC-load-misses,-36.02%
,127.5446887,"46,116",LLC-store-misses,-41.34%
,127.5446887,"2,30,587",branch-load-misses,-51.97%
,127.5446887,"23,16,82,887",cycles,-62.61%
,127.5446887,"31,39,73,005",instructions              #    1.36  insn per cycle,-73.25%
,127.6199087,"2,25,567",branch-misses,-57.45%
,127.6199087,"5,07,244",cache-misses,-68.08%
,127.6199087,"1,51,69,628",L1-dcache-load-misses,-68.08%
,127.6199087,"6,16,767",L1-icache-load-misses,-68.99%
,127.6199087,"1,44,648",dTLB-load-misses,-74.32%
,127.6199087,"12,205",dTLB-store-misses,-79.64%
,127.6199087,"2,446",iTLB-load-misses,-41.65%
,127.6199087,"12,319",LLC-load-misses,-36.33%
,127.6199087,"1,17,048",LLC-store-misses,-31.01%
,127.6199087,"2,29,650",branch-load-misses,-36.33%
,127.6199087,"23,17,09,187",cycles,-41.65%
,127.6199087,"36,60,22,842",instructions              #    1.58  insn per cycle,-46.97%
,127.6951075,"2,49,859",branch-misses,-75.38%
,127.6951075,"2,31,160",cache-misses,-84.04%
,127.6951075,"1,59,31,400",L1-dcache-load-misses,-84.04%
,127.6951075,"7,13,111",L1-icache-load-misses,-83.14%
,127.6951075,"1,60,645",dTLB-load-misses,-77.82%
,127.6951075,"10,872",dTLB-store-misses,-72.50%
,127.6951075,"1,938",iTLB-load-misses,-22.18%
,127.6951075,"20,258",LLC-load-misses,-27.50%
,127.6951075,"17,429",LLC-store-misses,-32.81%
,127.6951075,"2,48,661",branch-load-misses,-43.45%
,127.6951075,"23,10,81,076",cycles,-54.09%
,127.6951075,"31,49,47,876",instructions              #    1.36  insn per cycle,-64.72%
,127.7702981,"2,29,209",branch-misses,-60.78%
,127.7702981,"2,38,802",cache-misses,-68.08%
,127.7702981,"1,58,21,182",L1-dcache-load-misses,-68.08%
,127.7702981,"7,65,278",L1-icache-load-misses,-68.08%
,127.7702981,"1,62,800",dTLB-load-misses,-68.08%
,127.7702981,"11,267",dTLB-store-misses,-71.13%
,127.7702981,"2,732",iTLB-load-misses,-42.56%
,127.7702981,"11,903",LLC-load-misses,-42.56%
,127.7702981,"37,171",LLC-store-misses,-39.52%
,127.7702981,"2,31,144",branch-load-misses,-44.84%
,127.7702981,"23,14,57,719",cycles,-50.16%
,127.7702981,"31,98,93,968",instructions              #    1.38  insn per cycle,-55.48%
,127.8455205,"2,33,967",branch-misses,-66.86%
,127.8455205,"4,17,661",cache-misses,-77.50%
,127.8455205,"1,54,45,461",L1-dcache-load-misses,-82.81%
,127.8455205,"6,77,783",L1-icache-load-misses,-84.05%
,127.8455205,"1,61,254",dTLB-load-misses,-84.05%
,127.8455205,"12,003",dTLB-store-misses,-81.01%
,127.8455205,"3,984",iTLB-load-misses,-22.51%
,127.8455205,"10,818",LLC-load-misses,-21.27%
,127.8455205,"61,381",LLC-store-misses,-24.31%
,127.8455205,"2,45,648",branch-load-misses,-34.94%
,127.8455205,"23,18,86,181",cycles,-45.57%
,127.8455205,"36,10,11,874",instructions              #    1.56  insn per cycle,-56.21%
#,time,counts unit,events,
,127.9207142,"2,41,742",branch-misses,-69.31%
,127.9207142,"2,14,275",cache-misses,-74.63%
,127.9207142,"1,62,27,656",L1-dcache-load-misses,-69.31%
,127.9207142,"7,59,851",L1-icache-load-misses,-68.08%
,127.9207142,"1,87,648",dTLB-load-misses,-68.08%
,127.9207142,"12,215",dTLB-store-misses,-68.09%
,127.9207142,"2,265",iTLB-load-misses,-41.32%
,127.9207142,"13,710",LLC-load-misses,-42.56%
,127.9207142,"39,674",LLC-store-misses,-42.56%
,127.9207142,"2,42,686",branch-load-misses,-53.19%
,127.9207142,"23,15,03,533",cycles,-58.69%
,127.9207142,"30,54,30,155",instructions              #    1.32  insn per cycle,-64.01%
,127.9958823,"2,26,525",branch-misses,-58.37%
,127.9958823,"4,50,982",cache-misses,-69.01%
,127.9958823,"1,56,80,313",L1-dcache-load-misses,-74.33%
,127.9958823,"7,90,774",L1-icache-load-misses,-79.66%
,127.9958823,"1,59,483",dTLB-load-misses,-84.04%
,127.9958823,"14,525",dTLB-store-misses,-84.04%
,127.9958823,"1,135",iTLB-load-misses,-30.99%
,127.9958823,"37,035",LLC-load-misses,-25.67%
,127.9958823,"2,654",LLC-store-misses,-21.28%
,127.9958823,"2,22,529",branch-load-misses,-26.61%
,127.9958823,"23,08,23,463",cycles,-37.07%
,127.9958823,"33,52,61,458",instructions              #    1.45  insn per cycle,-47.71%
,128.0710867,"2,21,599",branch-misses,-77.77%
,128.0710867,"4,24,421",cache-misses,-83.09%
,128.0710867,"1,58,76,241",L1-dcache-load-misses,-77.77%
,128.0710867,"6,90,887",L1-icache-load-misses,-72.46%
,128.0710867,"1,52,934",dTLB-load-misses,-68.09%
,128.0710867,"10,635",dTLB-store-misses,-68.09%
,128.0710867,"2,407",iTLB-load-misses,-32.86%
,128.0710867,"10,994",LLC-load-misses,-38.16%
,128.0710867,"1,07,815",LLC-store-misses,-42.55%
,128.0710867,"2,19,610",branch-load-misses,-53.19%
,128.0710867,"23,19,06,333",cycles,-63.82%
,128.0710867,"36,46,17,476",instructions              #    1.57  insn per cycle,-72.47%
,128.1463107,"2,31,033",branch-misses,-57.46%
,128.1463107,"4,89,444",cache-misses,-68.09%
,128.1463107,"1,56,06,320",L1-dcache-load-misses,-68.09%
,128.1463107,"6,93,724",L1-icache-load-misses,-71.12%
,128.1463107,"1,35,150",dTLB-load-misses,-76.44%
,128.1463107,"12,653",dTLB-store-misses,-81.76%
,128.1463107,"2,856",iTLB-load-misses,-39.52%
,128.1463107,"24,700",LLC-load-misses,-34.20%
,128.1463107,"18,733",LLC-store-misses,-28.88%
,128.1463107,"2,39,605",branch-load-misses,-34.20%
,128.1463107,"23,18,46,943",cycles,-39.52%
,128.1463107,"32,09,19,960",instructions              #    1.38  insn per cycle,-46.82%
,128.2215078,"2,24,905",branch-misses,-77.50%
,128.2215078,"4,89,967",cache-misses,-84.04%
,128.2215078,"1,58,86,185",L1-dcache-load-misses,-84.04%
,128.2215078,"8,48,457",L1-icache-load-misses,-81.01%
,128.2215078,"1,64,243",dTLB-load-misses,-75.70%
,128.2215078,"13,455",dTLB-store-misses,-70.38%
,128.2215078,"2,135",iTLB-load-misses,-24.30%
,128.2215078,"24,837",LLC-load-misses,-29.62%
,128.2215078,"35,508",LLC-store-misses,-34.94%
,128.2215078,"2,32,125",branch-load-misses,-45.57%
,128.2215078,"23,16,04,607",cycles,-56.21%
,128.2215078,"31,72,13,353",instructions              #    1.37  insn per cycle,-66.85%
,128.2967194,"2,34,275",branch-misses,-58.66%
,128.2967194,"3,26,311",cache-misses,-68.09%
,128.2967194,"1,61,10,368",L1-dcache-load-misses,-68.09%
,128.2967194,"5,40,614",L1-icache-load-misses,-68.09%
,128.2967194,"1,42,210",dTLB-load-misses,-68.09%
,128.2967194,"9,184",dTLB-store-misses,-73.23%
,128.2967194,"3,243",iTLB-load-misses,-42.55%
,128.2967194,"18,480",LLC-load-misses,-42.55%
,128.2967194,"19,568",LLC-store-misses,-37.41%
,128.2967194,"2,41,214",branch-load-misses,-42.73%
,128.2967194,"23,11,81,171",cycles,-48.04%
,128.2967194,"32,40,21,110",instructions              #    1.40  insn per cycle,-53.36%
,128.3719295,"2,30,105",branch-misses,-68.97%
,128.3719295,"3,31,164",cache-misses,-79.60%
,128.3719295,"1,60,21,449",L1-dcache-load-misses,-84.04%
,128.3719295,"7,28,973",L1-icache-load-misses,-84.04%
,128.3719295,"1,90,556",dTLB-load-misses,-84.04%
,128.3719295,"12,357",dTLB-store-misses,-78.90%
,128.3719295,"2,185",iTLB-load-misses,-21.28%
,128.3719295,"22,156",LLC-load-misses,-21.28%
,128.3719295,"83,839",LLC-store-misses,-26.41%
,128.3719295,"2,24,077",branch-load-misses,-37.05%
,128.3719295,"23,22,73,203",cycles,-47.69%
,128.3719295,"33,23,24,710",instructions              #    1.43  insn per cycle,-58.31%
,128.4471302,"2,34,834",branch-misses,-67.20%
,128.4471302,"3,41,687",cache-misses,-72.52%
,128.4471302,"1,55,04,624",L1-dcache-load-misses,-68.08%
,128.4471302,"7,34,900",L1-icache-load-misses,-68.09%
,128.4471302,"1,65,720",dTLB-load-misses,-68.09%
,128.4471302,"11,029",dTLB-store-misses,-68.09%
,128.4471302,"3,527",iTLB-load-misses,-42.55%
,128.4471302,"19,836",LLC-load-misses,-42.55%
,128.4471302,"32,788",LLC-store-misses,-42.55%
,128.4471302,"2,38,862",branch-load-misses,-51.26%
,128.4471302,"23,08,96,414",cycles,-56.58%
,128.4471302,"32,90,28,864",instructions              #    1.43  insn per cycle,-61.90%
,128.5223641,"2,45,899",branch-misses,-60.42%
,128.5223641,"3,14,492",cache-misses,-71.05%
,128.5223641,"1,55,66,593",L1-dcache-load-misses,-76.37%
,128.5223641,"7,15,402",L1-icache-load-misses,-81.70%
,128.5223641,"1,64,996",dTLB-load-misses,-84.06%
,128.5223641,"11,533",dTLB-store-misses,-84.06%
,128.5223641,"1,927",iTLB-load-misses,-28.95%
,128.5223641,"27,503",LLC-load-misses,-23.63%
,128.5223641,"52,799",LLC-store-misses,-21.26%
,128.5223641,"2,38,817",branch-load-misses,-28.50%
,128.5223641,"23,04,35,352",cycles,-39.13%
,128.5223641,"31,30,43,852",instructions              #    1.36  insn per cycle,-49.76%
,128.5975636,"2,38,742",branch-misses,-75.76%
,128.5975636,"2,75,152",cache-misses,-81.08%
,128.5975636,"1,58,92,075",L1-dcache-load-misses,-75.76%
,128.5975636,"8,81,936",L1-icache-load-misses,-70.44%
,128.5975636,"1,76,793",dTLB-load-misses,-68.09%
,128.5975636,"12,662",dTLB-store-misses,-68.09%
,128.5975636,"2,710",iTLB-load-misses,-34.87%
,128.5975636,"25,275",LLC-load-misses,-40.19%
,128.5975636,"18,761",LLC-store-misses,-42.55%
,128.5975636,"2,38,449",branch-load-misses,-53.19%
,128.5975636,"23,13,61,227",cycles,-63.83%
,128.5975636,"28,82,81,817",instructions              #    1.25  insn per cycle,-70.45%
,128.6727676,"2,20,815",branch-misses,-57.44%
,128.6727676,"4,33,521",cache-misses,-68.08%
,128.6727676,"1,60,32,436",L1-dcache-load-misses,-68.08%
,128.6727676,"7,05,778",L1-icache-load-misses,-73.17%
,128.6727676,"2,08,744",dTLB-load-misses,-78.49%
,128.6727676,"12,375",dTLB-store-misses,-83.81%
,128.6727676,"1,953",iTLB-load-misses,-37.48%
,128.6727676,"14,892",LLC-load-misses,-32.16%
,128.6727676,"1,59,350",LLC-store-misses,-26.84%
,128.6727676,"2,16,308",branch-load-misses,-32.16%
,128.6727676,"23,12,55,999",cycles,-37.48%
,128.6727676,"35,57,32,671",instructions              #    1.54  insn per cycle,-46.81%
,128.7479877,"2,19,373",branch-misses,-78.73%
,128.7479877,"4,57,690",cache-misses,-84.04%
,128.7479877,"1,59,55,584",L1-dcache-load-misses,-84.04%
,128.7479877,"6,57,633",L1-icache-load-misses,-78.97%
,128.7479877,"1,65,857",dTLB-load-misses,-73.65%
,128.7479877,"11,797",dTLB-store-misses,-68.33%
,128.7479877,"2,831",iTLB-load-misses,-26.35%
,128.7479877,"24,049",LLC-load-misses,-31.66%
,128.7479877,"84,179",LLC-store-misses,-36.98%
,128.7479877,"2,27,976",branch-load-misses,-47.61%
,128.7479877,"23,14,01,829",cycles,-58.25%
,128.7479877,"35,44,78,342",instructions              #    1.53  insn per cycle,-68.88%
,128.8231875,"2,34,154",branch-misses,-57.44%
,128.8231875,"3,13,667",cache-misses,-68.08%
,128.8231875,"1,59,29,960",L1-dcache-load-misses,-68.08%
,128.8231875,"8,14,251",L1-icache-load-misses,-68.08%
,128.8231875,"1,66,699",dTLB-load-misses,-69.95%
,128.8231875,"10,610",dTLB-store-misses,-75.27%
,128.8231875,"2,286",iTLB-load-misses,-42.56%
,128.8231875,"10,716",LLC-load-misses,-40.70%
,128.8231875,"90,591",LLC-store-misses,-35.38%
,128.8231875,"2,24,516",branch-load-misses,-40.70%
,128.8231875,"23,22,33,186",cycles,-46.02%
,128.8231875,"33,26,70,573",instructions              #    1.43  insn per cycle,-51.34%
,128.898392,"2,20,172",branch-misses,-71.01%
,128.898392,"4,87,949",cache-misses,-81.65%
,128.898392,"1,55,88,110",L1-dcache-load-misses,-84.04%
,128.898392,"7,55,276",L1-icache-load-misses,-84.04%
,128.898392,"1,54,347",dTLB-load-misses,-82.18%
,128.898392,"16,692",dTLB-store-misses,-76.87%
,128.898392,408,iTLB-load-misses,-21.28%
,128.898392,"39,668",LLC-load-misses,-23.13%
,128.898392,"13,691",LLC-store-misses,-28.45%
,128.898392,"2,31,205",branch-load-misses,-39.08%
,128.898392,"23,15,69,618",cycles,-49.72%
,128.898392,"31,67,80,688",instructions              #    1.37  insn per cycle,-60.36%
,128.973608,"1,59,762",branch-misses,-65.16%
,128.973608,"7,18,719",cache-misses,-70.48%
,128.973608,"2,14,57,774",L1-dcache-load-misses,-68.09%
,128.973608,"3,35,750",L1-icache-load-misses,-68.09%
,128.973608,"1,15,332",dTLB-load-misses,-68.09%
,128.973608,"11,344",dTLB-store-misses,-68.10%
,128.973608,"2,284",iTLB-load-misses,-42.55%
,128.973608,"14,460",LLC-load-misses,-42.54%
,128.973608,"2,37,078",LLC-store-misses,-42.54%
,128.973608,"1,52,771",branch-load-misses,-49.22%
,128.973608,"23,19,70,902",cycles,-54.54%
,128.973608,"46,00,66,456",instructions              #    1.98  insn per cycle,-59.86%
,129.048828,"2,11,371",branch-misses,-62.47%
,129.048828,"5,53,015",cache-misses,-73.10%
,129.048828,"1,56,20,470",L1-dcache-load-misses,-78.42%
,129.048828,"4,87,569",L1-icache-load-misses,-83.73%
,129.048828,"1,32,803",dTLB-load-misses,-84.04%
,129.048828,"10,633",dTLB-store-misses,-84.05%
,129.048828,"2,984",iTLB-load-misses,-26.91%
,129.048828,"14,738",LLC-load-misses,-21.60%
,129.048828,"1,33,070",LLC-store-misses,-21.27%
,129.048828,"2,16,034",branch-load-misses,-30.54%
,129.048828,"23,05,14,412",cycles,-41.18%
,129.048828,"38,70,86,765",instructions              #    1.68  insn per cycle,-51.81%
,129.1240301,"2,19,517",branch-misses,-73.71%
,129.1240301,"4,95,170",cache-misses,-79.03%
,129.1240301,"1,60,16,985",L1-dcache-load-misses,-73.71%
,129.1240301,"6,13,059",L1-icache-load-misses,-68.40%
,129.1240301,"1,47,917",dTLB-load-misses,-68.10%
,129.1240301,"10,981",dTLB-store-misses,-68.10%
,129.1240301,"3,063",iTLB-load-misses,-36.92%
,129.1240301,"11,996",LLC-load-misses,-42.22%
,129.1240301,"1,26,290",LLC-store-misses,-42.54%
,129.1240301,"2,15,835",branch-load-misses,-53.18%
,129.1240301,"23,18,40,849",cycles,-63.09%
,129.1240301,"36,80,77,279",instructions              #    1.59  insn per cycle,-68.41%
,129.1992398,"1,87,559",branch-misses,-57.44%
,129.1992398,"7,84,337",cache-misses,-68.08%
,129.1992398,"1,65,07,740",L1-dcache-load-misses,-69.88%
,129.1992398,"5,32,351",L1-icache-load-misses,-75.20%
,129.1992398,"1,04,483",dTLB-load-misses,-80.52%
,129.1992398,"11,574",dTLB-store-misses,-84.04%
,129.1992398,"2,756",iTLB-load-misses,-35.45%
,129.1992398,"22,473",LLC-load-misses,-30.13%
,129.1992398,"1,60,540",LLC-store-misses,-24.81%
,129.1992398,"2,04,477",branch-load-misses,-30.13%
,129.1992398,"23,15,95,350",cycles,-36.18%
,129.1992398,"41,67,00,897",instructions              #    1.80  insn per cycle,-46.81%
,129.2744541,"2,28,839",branch-misses,-78.72%
,129.2744541,"3,36,604",cache-misses,-84.04%
,129.2744541,"1,58,58,314",L1-dcache-load-misses,-82.25%
,129.2744541,"6,40,113",L1-icache-load-misses,-76.93%
,129.2744541,"1,77,961",dTLB-load-misses,-71.62%
,129.2744541,"12,469",dTLB-store-misses,-68.09%
,129.2744541,"3,770",iTLB-load-misses,-28.38%
,129.2744541,"15,691",LLC-load-misses,-33.69%
,129.2744541,"54,728",LLC-store-misses,-39.01%
,129.2744541,"2,37,000",branch-load-misses,-49.64%
,129.2744541,"23,16,81,070",cycles,-60.28%
,129.2744541,"33,23,32,937",instructions              #    1.43  insn per cycle,-70.91%
,129.349662,"2,13,378",branch-misses,-57.45%
,129.349662,"5,61,853",cache-misses,-68.08%
,129.349662,"1,58,81,361",L1-dcache-load-misses,-68.08%
,129.349662,"7,27,296",L1-icache-load-misses,-68.09%
,129.349662,"1,65,194",dTLB-load-misses,-71.98%
,129.349662,"14,942",dTLB-store-misses,-77.30%
,129.349662,"2,096",iTLB-load-misses,-42.55%
,129.349662,"14,000",LLC-load-misses,-38.66%
,129.349662,"1,39,448",LLC-store-misses,-33.34%
,129.349662,"2,19,076",branch-load-misses,-38.67%
,129.349662,"23,14,84,160",cycles,-43.98%
,129.349662,"37,22,70,937",instructions              #    1.61  insn per cycle,-49.30%
